scenario_id,timestamp_s,serving_gnb,user_count,ue_ids
simu5g_00000754,39.0,gnb_2,3,31|6|7
simu5g_00000756,39.1,gnb_2,3,31|6|7
simu5g_00000758,39.2,gnb_2,3,31|6|7
simu5g_00000760,39.3,gnb_2,3,31|6|7
simu5g_00000762,39.4,gnb_2,3,31|6|7
simu5g_00000764,39.5,gnb_2,3,31|6|7
simu5g_00000766,39.6,gnb_2,3,31|6|7
simu5g_00000768,39.7,gnb_2,2,6|7
simu5g_00000770,39.8,gnb_2,2,6|7
simu5g_00000772,39.9,gnb_2,2,6|7
simu5g_00000774,40.0,gnb_2,2,6|7
simu5g_00000776,40.1,gnb_2,2,6|7
simu5g_00000778,40.2,gnb_2,2,6|7
simu5g_00000780,40.3,gnb_2,2,6|7
simu5g_00000782,40.4,gnb_2,2,6|7
simu5g_00000784,40.5,gnb_2,2,6|7
simu5g_00000786,40.6,gnb_2,2,6|7
simu5g_00000788,40.7,gnb_2,2,6|7
simu5g_00000790,40.8,gnb_2,2,6|7
simu5g_00000792,40.9,gnb_2,2,6|7
simu5g_00000794,41.0,gnb_2,2,6|7
simu5g_00000796,41.1,gnb_2,2,6|7
simu5g_00000798,41.2,gnb_2,2,6|7
simu5g_00000800,41.3,gnb_2,2,6|7
simu5g_00000802,41.4,gnb_2,2,6|7
simu5g_00000804,41.5,gnb_2,2,6|7
simu5g_00000806,41.6,gnb_2,2,6|7
simu5g_00000808,41.7,gnb_2,2,6|7
simu5g_00000810,41.8,gnb_2,2,6|7
simu5g_00000812,41.9,gnb_2,2,6|7
simu5g_00000814,42.0,gnb_2,2,6|7
simu5g_00000816,42.1,gnb_2,2,6|7
simu5g_00000818,42.2,gnb_2,2,6|7
simu5g_00000820,42.3,gnb_2,2,6|7
simu5g_00000822,42.4,gnb_2,2,6|7
simu5g_00000824,42.5,gnb_2,2,6|7
simu5g_00000826,42.6,gnb_2,2,6|7
simu5g_00000828,42.7,gnb_2,2,6|7
simu5g_00000830,42.8,gnb_2,2,6|7
simu5g_00000832,42.9,gnb_2,2,6|7
simu5g_00000834,43.0,gnb_2,2,6|7
simu5g_00000836,43.1,gnb_2,2,6|7
simu5g_00000838,43.2,gnb_2,2,6|7
simu5g_00000840,43.3,gnb_2,2,6|7
simu5g_00000842,43.4,gnb_2,2,6|7
simu5g_00000844,43.5,gnb_2,2,6|7
simu5g_00000846,43.6,gnb_2,2,6|7
simu5g_00000848,43.7,gnb_2,2,6|7
simu5g_00000850,43.8,gnb_2,2,6|7
simu5g_00000852,43.9,gnb_2,2,6|7
simu5g_00000854,44.0,gnb_2,2,6|7
simu5g_00000856,44.1,gnb_2,2,6|7
simu5g_00000858,44.2,gnb_2,2,6|7
simu5g_00000860,44.3,gnb_2,2,6|7
simu5g_00000862,44.4,gnb_2,2,6|7
simu5g_00000864,44.5,gnb_2,2,6|7
simu5g_00000866,44.6,gnb_2,2,6|7
simu5g_00000868,44.7,gnb_2,2,6|7
simu5g_00000870,44.8,gnb_2,2,6|7
simu5g_00000872,44.9,gnb_2,2,6|7
simu5g_00000076,5.1,gnb_2,2,0|1
simu5g_00000078,5.2,gnb_2,2,0|1
simu5g_00000080,5.3,gnb_2,2,0|1
simu5g_00000082,5.4,gnb_2,2,0|1
simu5g_00000084,5.5,gnb_2,2,0|1
simu5g_00000086,5.6,gnb_2,2,0|1
simu5g_00000088,5.7,gnb_2,2,0|1
simu5g_00000090,5.8,gnb_2,2,0|1
simu5g_00000092,5.9,gnb_2,2,0|1
simu5g_00000094,6.0,gnb_2,2,0|1
simu5g_00000096,6.1,gnb_2,2,0|1
simu5g_00000098,6.2,gnb_2,2,0|1
simu5g_00000100,6.3,gnb_2,2,0|1
simu5g_00000102,6.4,gnb_2,2,0|1
simu5g_00000104,6.5,gnb_2,2,0|1
simu5g_00000106,6.6,gnb_2,2,0|1
simu5g_00000108,6.7,gnb_2,2,0|1
simu5g_00000110,6.8,gnb_2,2,0|1
simu5g_00000112,6.9,gnb_2,2,0|1
simu5g_00000114,7.0,gnb_2,2,0|1
simu5g_00000116,7.1,gnb_2,2,0|1
simu5g_00000118,7.2,gnb_2,2,0|1
simu5g_00000120,7.3,gnb_2,2,0|1
simu5g_00000122,7.4,gnb_2,2,0|1
simu5g_00000124,7.5,gnb_2,2,0|1
simu5g_00000126,7.6,gnb_2,2,0|1
simu5g_00000128,7.7,gnb_2,2,0|1
simu5g_00000130,7.8,gnb_2,2,0|1
simu5g_00000132,7.9,gnb_2,2,0|1
simu5g_00000134,8.0,gnb_2,2,0|1
simu5g_00000136,8.1,gnb_2,2,0|1
simu5g_00000138,8.2,gnb_2,2,0|1
simu5g_00000140,8.3,gnb_2,2,0|1
simu5g_00000142,8.4,gnb_2,2,0|1
simu5g_00000144,8.5,gnb_2,2,0|1
simu5g_00000146,8.6,gnb_2,3,0|1|2
simu5g_00000148,8.7,gnb_2,3,0|1|2
simu5g_00000150,8.8,gnb_2,3,0|1|2
simu5g_00000152,8.9,gnb_2,3,0|1|2
simu5g_00000154,9.0,gnb_2,3,0|1|2
simu5g_00000156,9.1,gnb_2,3,0|1|2
simu5g_00000158,9.2,gnb_2,3,0|1|2
simu5g_00000160,9.3,gnb_2,3,0|1|2
simu5g_00000162,9.4,gnb_2,3,0|1|2
simu5g_00000164,9.5,gnb_2,3,0|1|2
simu5g_00000166,9.6,gnb_2,3,0|1|2
simu5g_00000168,9.7,gnb_2,3,0|1|2
simu5g_00000170,9.8,gnb_2,3,0|1|2
simu5g_00000172,9.9,gnb_2,3,0|1|2
simu5g_00000174,10.0,gnb_2,3,0|1|2
simu5g_00000176,10.1,gnb_2,3,0|1|2
simu5g_00000178,10.2,gnb_2,3,0|1|2
simu5g_00000180,10.3,gnb_2,3,0|1|2
simu5g_00000182,10.4,gnb_2,3,0|1|2
simu5g_00000184,10.5,gnb_2,3,0|1|2
simu5g_00000186,10.6,gnb_2,3,0|1|2
simu5g_00000188,10.7,gnb_2,3,0|1|2
simu5g_00000190,10.8,gnb_2,3,0|1|2
simu5g_00000192,10.9,gnb_2,3,0|1|2
simu5g_00000194,11.0,gnb_2,3,0|1|2
simu5g_00000196,11.1,gnb_2,3,0|1|2
simu5g_00000198,11.2,gnb_2,3,0|1|2
simu5g_00000200,11.3,gnb_2,3,0|1|2
simu5g_00000202,11.4,gnb_2,3,0|1|2
simu5g_00000204,11.5,gnb_2,3,0|1|2
simu5g_00000206,11.6,gnb_2,3,0|1|2
simu5g_00000208,11.7,gnb_2,3,0|1|2
simu5g_00000210,11.8,gnb_2,3,0|1|2
simu5g_00000212,11.9,gnb_2,3,0|1|2
simu5g_00000214,12.0,gnb_2,3,0|1|2
simu5g_00000216,12.1,gnb_2,3,0|1|2
simu5g_00000218,12.2,gnb_2,4,0|1|2|3
simu5g_00000220,12.3,gnb_2,4,0|1|2|3
simu5g_00000222,12.4,gnb_2,4,0|1|2|3
simu5g_00000224,12.5,gnb_2,4,0|1|2|3
simu5g_00000226,12.6,gnb_2,4,0|1|2|3
simu5g_00000228,12.7,gnb_2,4,0|1|2|3
simu5g_00000230,12.8,gnb_2,4,0|1|2|3
simu5g_00000232,12.9,gnb_2,4,0|1|2|3
simu5g_00000234,13.0,gnb_2,4,0|1|2|3
simu5g_00000236,13.1,gnb_2,4,0|1|2|3
simu5g_00000238,13.2,gnb_2,4,0|1|2|3
simu5g_00000240,13.3,gnb_2,4,0|1|2|3
simu5g_00000242,13.4,gnb_2,4,0|1|2|3
simu5g_00000244,13.5,gnb_2,4,0|1|2|3
simu5g_00000246,13.6,gnb_2,4,0|1|2|3
simu5g_00000248,13.7,gnb_2,4,0|1|2|3
simu5g_00000250,13.8,gnb_2,4,0|1|2|3
simu5g_00000252,13.9,gnb_2,4,0|1|2|3
simu5g_00000254,14.0,gnb_2,4,0|1|2|3
simu5g_00000256,14.1,gnb_2,4,0|1|2|3
simu5g_00000258,14.2,gnb_2,4,0|1|2|3
simu5g_00000260,14.3,gnb_2,4,0|1|2|3
simu5g_00000262,14.4,gnb_2,4,0|1|2|3
simu5g_00000264,14.5,gnb_2,4,0|1|2|3
simu5g_00000266,14.6,gnb_2,4,0|1|2|3
simu5g_00000268,14.7,gnb_2,4,0|1|2|3
simu5g_00000270,14.8,gnb_2,4,0|1|2|3
simu5g_00000272,14.9,gnb_2,4,0|1|2|3
simu5g_00000274,15.0,gnb_2,4,0|1|2|3
simu5g_00000276,15.1,gnb_2,4,0|1|2|3
simu5g_00000278,15.2,gnb_2,4,0|1|2|3
simu5g_00000280,15.3,gnb_2,4,0|1|2|3
simu5g_00000282,15.4,gnb_2,4,0|1|2|3
simu5g_00000284,15.5,gnb_2,4,0|1|2|3
simu5g_00000286,15.6,gnb_2,4,0|1|2|3
simu5g_00000288,15.7,gnb_2,4,0|1|2|3
simu5g_00000290,15.8,gnb_2,4,0|1|2|3
simu5g_00000292,15.9,gnb_2,4,0|1|2|3
simu5g_00000293,16.0,gnb_1,2,1|15
simu5g_00000294,16.0,gnb_2,3,0|2|3
simu5g_00000295,16.1,gnb_1,2,1|15
simu5g_00000296,16.1,gnb_2,3,0|2|3
simu5g_00000297,16.2,gnb_1,2,1|15
simu5g_00000298,16.2,gnb_2,3,0|2|3
simu5g_00000299,16.3,gnb_1,2,1|15
simu5g_00000300,16.3,gnb_2,3,0|2|3
simu5g_00000301,16.4,gnb_1,2,1|15
simu5g_00000302,16.4,gnb_2,3,0|2|3
simu5g_00000303,16.5,gnb_1,2,1|15
simu5g_00000304,16.5,gnb_2,3,0|2|3
simu5g_00000305,16.6,gnb_1,2,1|15
simu5g_00000306,16.6,gnb_2,4,0|2|3|4
simu5g_00000307,16.7,gnb_1,2,1|15
simu5g_00000308,16.7,gnb_2,4,0|2|3|4
simu5g_00000309,16.8,gnb_1,2,1|15
simu5g_00000310,16.8,gnb_2,4,0|2|3|4
simu5g_00000311,16.9,gnb_1,2,1|15
simu5g_00000312,16.9,gnb_2,4,0|2|3|4
simu5g_00000314,17.0,gnb_2,5,0|1|2|3|4
simu5g_00000316,17.1,gnb_2,5,0|1|2|3|4
simu5g_00000318,17.2,gnb_2,5,0|1|2|3|4
simu5g_00000320,17.3,gnb_2,5,0|1|2|3|4
simu5g_00000322,17.4,gnb_2,5,0|1|2|3|4
simu5g_00000324,17.5,gnb_2,5,0|1|2|3|4
simu5g_00000326,17.6,gnb_2,5,0|1|2|3|4
simu5g_00000328,17.7,gnb_2,5,0|1|2|3|4
simu5g_00000330,17.8,gnb_2,5,0|1|2|3|4
simu5g_00000332,17.9,gnb_2,5,0|1|2|3|4
simu5g_00000334,18.0,gnb_2,5,0|1|2|3|4
simu5g_00000336,18.1,gnb_2,5,0|1|2|3|4
simu5g_00000338,18.2,gnb_2,5,0|1|2|3|4
simu5g_00000340,18.3,gnb_2,5,0|1|2|3|4
simu5g_00000342,18.4,gnb_2,5,0|1|2|3|4
simu5g_00000344,18.5,gnb_2,5,0|1|2|3|4
simu5g_00000346,18.6,gnb_2,5,0|1|2|3|4
simu5g_00000348,18.7,gnb_2,5,0|1|2|3|4
simu5g_00000350,18.8,gnb_2,5,0|1|2|3|4
simu5g_00000352,18.9,gnb_2,5,0|1|2|3|4
simu5g_00000354,19.0,gnb_2,5,0|1|2|3|4
simu5g_00000356,19.1,gnb_2,5,0|1|2|3|4
simu5g_00000358,19.2,gnb_2,5,0|1|2|3|4
simu5g_00000360,19.3,gnb_2,5,0|1|2|3|4
simu5g_00000362,19.4,gnb_2,5,0|1|2|3|4
simu5g_00000364,19.5,gnb_2,5,0|1|2|3|4
simu5g_00000366,19.6,gnb_2,5,0|1|2|3|4
simu5g_00000368,19.7,gnb_2,5,0|1|2|3|4
simu5g_00000370,19.8,gnb_2,5,0|1|2|3|4
simu5g_00000372,19.9,gnb_2,5,0|1|2|3|4
simu5g_00000374,20.0,gnb_2,5,0|1|2|3|4
simu5g_00000376,20.1,gnb_2,5,0|1|2|3|4
simu5g_00000378,20.2,gnb_2,5,0|1|2|3|4
simu5g_00000380,20.3,gnb_2,5,0|1|2|3|4
simu5g_00000382,20.4,gnb_2,5,0|1|2|3|4
simu5g_00000384,20.5,gnb_2,5,0|1|2|3|4
simu5g_00000386,20.6,gnb_2,5,0|1|2|3|4
simu5g_00000388,20.7,gnb_2,5,0|1|2|3|4
simu5g_00000390,20.8,gnb_2,5,0|1|2|3|4
simu5g_00000392,20.9,gnb_2,5,0|1|2|3|4
simu5g_00000393,21.0,gnb_1,2,1|15
simu5g_00000394,21.0,gnb_2,4,0|2|3|4
simu5g_00000395,21.1,gnb_1,2,1|15
simu5g_00000396,21.1,gnb_2,4,0|2|3|4
simu5g_00000397,21.2,gnb_1,2,1|15
simu5g_00000398,21.2,gnb_2,5,0|2|3|4|5
simu5g_00000399,21.3,gnb_1,2,1|15
simu5g_00000400,21.3,gnb_2,5,0|2|3|4|5
simu5g_00000401,21.4,gnb_1,2,1|15
simu5g_00000402,21.4,gnb_2,5,0|2|3|4|5
simu5g_00000403,21.5,gnb_1,2,1|15
simu5g_00000404,21.5,gnb_2,5,0|2|3|4|5
simu5g_00000405,21.6,gnb_1,2,1|15
simu5g_00000406,21.6,gnb_2,5,0|2|3|4|5
simu5g_00000407,21.7,gnb_1,2,1|15
simu5g_00000408,21.7,gnb_2,5,0|2|3|4|5
simu5g_00000409,21.8,gnb_1,2,1|15
simu5g_00000410,21.8,gnb_2,5,0|2|3|4|5
simu5g_00000411,21.9,gnb_1,2,1|15
simu5g_00000412,21.9,gnb_2,5,0|2|3|4|5
simu5g_00000413,22.0,gnb_1,2,0|15
simu5g_00000414,22.0,gnb_2,5,1|2|3|4|5
simu5g_00000415,22.1,gnb_1,2,0|15
simu5g_00000416,22.1,gnb_2,5,1|2|3|4|5
simu5g_00000417,22.2,gnb_1,2,0|15
simu5g_00000418,22.2,gnb_2,5,1|2|3|4|5
simu5g_00000419,22.3,gnb_1,2,0|15
simu5g_00000420,22.3,gnb_2,5,1|2|3|4|5
simu5g_00000421,22.4,gnb_1,2,0|15
simu5g_00000422,22.4,gnb_2,5,1|2|3|4|5
simu5g_00000423,22.5,gnb_1,2,0|15
simu5g_00000424,22.5,gnb_2,5,1|2|3|4|5
simu5g_00000425,22.6,gnb_1,2,0|15
simu5g_00000426,22.6,gnb_2,5,1|2|3|4|5
simu5g_00000427,22.7,gnb_1,2,0|15
simu5g_00000428,22.7,gnb_2,5,1|2|3|4|5
simu5g_00000429,22.8,gnb_1,2,0|15
simu5g_00000430,22.8,gnb_2,5,1|2|3|4|5
simu5g_00000431,22.9,gnb_1,2,0|15
simu5g_00000432,22.9,gnb_2,5,1|2|3|4|5
simu5g_00000433,23.0,gnb_1,3,0|15|3
simu5g_00000434,23.0,gnb_2,4,1|2|4|5
simu5g_00000435,23.1,gnb_1,3,0|15|3
simu5g_00000436,23.1,gnb_2,4,1|2|4|5
simu5g_00000437,23.2,gnb_1,3,0|15|3
simu5g_00000438,23.2,gnb_2,4,1|2|4|5
simu5g_00000439,23.3,gnb_1,3,0|15|3
simu5g_00000440,23.3,gnb_2,4,1|2|4|5
simu5g_00000441,23.4,gnb_1,3,0|15|3
simu5g_00000442,23.4,gnb_2,4,1|2|4|5
simu5g_00000443,23.5,gnb_1,3,0|15|3
simu5g_00000444,23.5,gnb_2,4,1|2|4|5
simu5g_00000445,23.6,gnb_1,3,0|15|3
simu5g_00000446,23.6,gnb_2,4,1|2|4|5
simu5g_00000447,23.7,gnb_1,3,0|15|3
simu5g_00000448,23.7,gnb_2,4,1|2|4|5
simu5g_00000449,23.8,gnb_1,3,0|15|3
simu5g_00000450,23.8,gnb_2,4,1|2|4|5
simu5g_00000451,23.9,gnb_1,3,0|15|3
simu5g_00000452,23.9,gnb_2,4,1|2|4|5
simu5g_00000453,24.0,gnb_1,3,0|1|15
simu5g_00000454,24.0,gnb_2,4,2|3|4|5
simu5g_00000455,24.1,gnb_1,3,0|1|15
simu5g_00000456,24.1,gnb_2,4,2|3|4|5
simu5g_00000457,24.2,gnb_1,3,0|1|15
simu5g_00000458,24.2,gnb_2,4,2|3|4|5
simu5g_00000459,24.3,gnb_1,3,0|1|15
simu5g_00000460,24.3,gnb_2,4,2|3|4|5
simu5g_00000461,24.4,gnb_1,3,0|1|15
simu5g_00000462,24.4,gnb_2,4,2|3|4|5
simu5g_00000463,24.5,gnb_1,3,0|1|15
simu5g_00000464,24.5,gnb_2,4,2|3|4|5
simu5g_00000465,24.6,gnb_1,3,0|1|15
simu5g_00000466,24.6,gnb_2,4,2|3|4|5
simu5g_00000467,24.7,gnb_1,3,0|1|15
simu5g_00000468,24.7,gnb_2,4,2|3|4|5
simu5g_00000469,24.8,gnb_1,3,0|1|15
simu5g_00000470,24.8,gnb_2,4,2|3|4|5
simu5g_00000471,24.9,gnb_1,3,0|1|15
simu5g_00000472,24.9,gnb_2,4,2|3|4|5
simu5g_00000473,25.0,gnb_1,4,0|1|15|2
simu5g_00000474,25.0,gnb_2,3,3|4|5
simu5g_00000475,25.1,gnb_1,4,0|1|15|2
simu5g_00000476,25.1,gnb_2,3,3|4|5
simu5g_00000477,25.2,gnb_1,4,0|1|15|2
simu5g_00000478,25.2,gnb_2,3,3|4|5
simu5g_00000479,25.3,gnb_1,4,0|1|15|2
simu5g_00000480,25.3,gnb_2,3,3|4|5
simu5g_00000481,25.4,gnb_1,4,0|1|15|2
simu5g_00000482,25.4,gnb_2,3,3|4|5
simu5g_00000483,25.5,gnb_1,4,0|1|15|2
simu5g_00000484,25.5,gnb_2,3,3|4|5
simu5g_00000485,25.6,gnb_1,4,0|1|15|2
simu5g_00000486,25.6,gnb_2,3,3|4|5
simu5g_00000487,25.7,gnb_1,4,0|1|15|2
simu5g_00000488,25.7,gnb_2,3,3|4|5
simu5g_00000489,25.8,gnb_1,4,0|1|15|2
simu5g_00000490,25.8,gnb_2,3,3|4|5
simu5g_00000491,25.9,gnb_1,4,0|1|15|2
simu5g_00000492,25.9,gnb_2,3,3|4|5
simu5g_00000493,26.0,gnb_1,4,0|1|15|2
simu5g_00000494,26.0,gnb_2,3,3|4|5
simu5g_00000495,26.1,gnb_1,4,0|1|15|2
simu5g_00000496,26.1,gnb_2,3,3|4|5
simu5g_00000497,26.2,gnb_1,4,0|1|15|2
simu5g_00000498,26.2,gnb_2,3,3|4|5
simu5g_00000499,26.3,gnb_1,4,0|1|15|2
simu5g_00000500,26.3,gnb_2,3,3|4|5
simu5g_00000501,26.4,gnb_1,4,0|1|15|2
simu5g_00000502,26.4,gnb_2,3,3|4|5
simu5g_00000503,26.5,gnb_1,4,0|1|15|2
simu5g_00000504,26.5,gnb_2,3,3|4|5
simu5g_00000505,26.6,gnb_1,4,0|1|15|2
simu5g_00000506,26.6,gnb_2,3,3|4|5
simu5g_00000507,26.7,gnb_1,4,0|1|15|2
simu5g_00000508,26.7,gnb_2,3,3|4|5
simu5g_00000509,26.8,gnb_1,4,0|1|15|2
simu5g_00000510,26.8,gnb_2,3,3|4|5
simu5g_00000511,26.9,gnb_1,4,0|1|15|2
simu5g_00000512,26.9,gnb_2,3,3|4|5
simu5g_00000513,27.0,gnb_1,4,0|1|15|2
simu5g_00000514,27.0,gnb_2,3,3|4|5
simu5g_00000515,27.1,gnb_1,4,0|1|15|2
simu5g_00000516,27.1,gnb_2,3,3|4|5
simu5g_00000517,27.2,gnb_1,4,0|1|15|2
simu5g_00000518,27.2,gnb_2,3,3|4|5
simu5g_00000519,27.3,gnb_1,4,0|1|15|2
simu5g_00000520,27.3,gnb_2,3,3|4|5
simu5g_00000521,27.4,gnb_1,4,0|1|15|2
simu5g_00000522,27.4,gnb_2,3,3|4|5
simu5g_00000523,27.5,gnb_1,4,0|1|15|2
simu5g_00000524,27.5,gnb_2,3,3|4|5
simu5g_00000525,27.6,gnb_1,4,0|1|15|2
simu5g_00000526,27.6,gnb_2,3,3|4|5
simu5g_00000527,27.7,gnb_1,4,0|1|15|2
simu5g_00000528,27.7,gnb_2,3,3|4|5
simu5g_00000529,27.8,gnb_1,4,0|1|15|2
simu5g_00000530,27.8,gnb_2,3,3|4|5
simu5g_00000531,27.9,gnb_1,4,0|1|15|2
simu5g_00000532,27.9,gnb_2,3,3|4|5
simu5g_00000533,28.0,gnb_1,4,0|1|15|2
simu5g_00000534,28.0,gnb_2,3,3|4|5
simu5g_00000535,28.1,gnb_1,4,0|1|15|2
simu5g_00000536,28.1,gnb_2,3,3|4|5
simu5g_00000537,28.2,gnb_1,4,0|1|15|2
simu5g_00000538,28.2,gnb_2,3,3|4|5
simu5g_00000539,28.3,gnb_1,4,0|1|15|2
simu5g_00000540,28.3,gnb_2,3,3|4|5
simu5g_00000541,28.4,gnb_1,4,0|1|15|2
simu5g_00000542,28.4,gnb_2,3,3|4|5
simu5g_00000543,28.5,gnb_1,4,0|1|15|2
simu5g_00000544,28.5,gnb_2,3,3|4|5
simu5g_00000545,28.6,gnb_1,4,0|1|15|2
simu5g_00000546,28.6,gnb_2,3,3|4|5
simu5g_00000547,28.7,gnb_1,4,0|1|15|2
simu5g_00000548,28.7,gnb_2,3,3|4|5
simu5g_00000549,28.8,gnb_1,4,0|1|15|2
simu5g_00000550,28.8,gnb_2,3,3|4|5
simu5g_00000551,28.9,gnb_1,4,0|1|15|2
simu5g_00000552,28.9,gnb_2,3,3|4|5
simu5g_00000553,29.0,gnb_1,4,0|1|15|2
simu5g_00000554,29.0,gnb_2,3,3|4|5
simu5g_00000555,29.1,gnb_1,4,0|1|15|2
simu5g_00000556,29.1,gnb_2,3,3|4|5
simu5g_00000557,29.2,gnb_1,4,0|1|15|2
simu5g_00000558,29.2,gnb_2,3,3|4|5
simu5g_00000559,29.3,gnb_1,4,0|1|15|2
simu5g_00000560,29.3,gnb_2,3,3|4|5
simu5g_00000561,29.4,gnb_1,4,0|1|15|2
simu5g_00000562,29.4,gnb_2,3,3|4|5
simu5g_00000563,29.5,gnb_1,4,0|1|15|2
simu5g_00000564,29.5,gnb_2,3,3|4|5
simu5g_00000565,29.6,gnb_1,4,0|1|15|2
simu5g_00000566,29.6,gnb_2,3,3|4|5
simu5g_00000567,29.7,gnb_1,4,0|1|15|2
simu5g_00000568,29.7,gnb_2,3,3|4|5
simu5g_00000569,29.8,gnb_1,4,0|1|15|2
simu5g_00000570,29.8,gnb_2,3,3|4|5
simu5g_00000571,29.9,gnb_1,4,0|1|15|2
simu5g_00000572,29.9,gnb_2,3,3|4|5
simu5g_00000573,30.0,gnb_1,5,0|1|15|2|3
simu5g_00000574,30.0,gnb_2,2,4|5
simu5g_00000575,30.1,gnb_1,5,0|1|15|2|3
simu5g_00000576,30.1,gnb_2,2,4|5
simu5g_00000577,30.2,gnb_1,5,0|1|15|2|3
simu5g_00000578,30.2,gnb_2,2,4|5
simu5g_00000579,30.3,gnb_1,5,0|1|15|2|3
simu5g_00000580,30.3,gnb_2,2,4|5
